Date,Energy,Cloud Coverage,Visibility,Temperature,Dew Point,Relative Humidity,Wind Speed
2016-11-18 17:00:00,0.0,1.0,10.0,10.83,7.36,74.56,19.84
2017-07-01 09:00:00,1071.5,0.0,10.0,26.13,18.75,61.76,10.04
2017-04-01 17:00:00,915.25,0.0,10.0,12.86,4.76,55.0,5.72
2017-01-04 06:00:00,0.0,0.0,10.0,-9.17,-12.29,74.12,22.04
2016-03-03 06:00:00,13.8,1.0,10.0,0.97,-1.26,84.64,8.76
2016-04-05 07:00:00,690.25,0.0,10.0,0.1,-5.58,64.32,8.36
2016-07-08 17:00:00,2016.5,0.0,10.0,27.74,17.76,51.0,10.12
2016-03-27 11:00:00,2498.5,0.43,10.0,17.99,3.75,36.92,8.72
2016-08-21 17:00:00,1190.75,0.29,10.0,22.55,14.99,59.84,6.08
2016-10-04 13:00:00,4566.25,0.65,10.0,25.56,12.65,41.96,9.68
2017-10-13 11:00:00,4074.5,0.0,10.0,21.04,14.78,67.96,10.32
2017-07-19 12:00:00,4214.25,0.81,10.0,30.57,24.88,70.0,3.76
2017-05-23 10:00:00,1404.0,0.84,10.0,18.64,13.35,68.64,4.72
2016-02-26 07:00:00,1036.25,0.0,10.0,-2.48,-4.35,81.92,7.28
2016-06-18 13:00:00,4325.25,0.0,10.0,29.27,13.99,33.66,8.78
2017-08-15 14:00:00,3899.25,0.74,10.0,30.31,20.61,52.84,7.6
2016-08-10 13:00:00,3403.25,0.19,10.0,30.33,21.7,59.0,5.0
2017-06-16 08:00:00,0.0,0.38,10.0,24.85,18.57,66.04,7.88
2017-04-04 12:00:00,799.25,1.0,10.0,12.38,10.19,83.56,14.33
2017-08-28 13:00:00,4320.5,0.0,10.0,26.68,17.38,56.0,5.72
2016-02-04 17:00:00,12.84,0.0,10.0,-0.6,-4.66,69.2,4.84
2016-11-21 10:00:00,3925.0,0.0,10.0,1.38,-4.45,64.24,1.2
2016-06-30 10:00:00,3769.25,0.62,10.0,24.54,15.11,55.04,7.04
2017-07-27 09:00:00,1063.75,1.0,10.0,25.21,23.98,89.04,6.72
2017-08-20 07:00:00,534.25,0.0,9.96,22.49,20.15,84.96,5.68
2016-05-24 11:00:00,2891.25,0.0,10.0,28.62,9.37,28.36,16.64
2017-01-16 06:00:00,0.0,1.0,1.94,1.4,1.25,97.08,5.81
2017-05-16 10:00:00,4182.75,0.29,10.0,27.34,16.25,49.24,19.48
2017-10-06 10:00:00,805.75,0.98,8.32,20.7,20.15,96.72,5.12
2017-03-08 07:00:00,1335.75,0.0,10.0,3.0,-1.07,70.2,12.68
2016-02-14 06:00:00,0.42,1.0,4.56,-8.94,-11.44,77.92,15.72
2017-05-06 12:00:00,4006.75,0.55,10.0,14.57,6.37,57.24,18.72
2016-03-17 10:00:00,4059.0,0.0,10.0,13.24,1.22,43.92,12.92
2016-07-12 08:00:00,1379.0,0.89,7.15,26.23,24.16,85.92,9.61
2017-07-31 16:00:00,2571.5,0.14,10.0,28.07,17.08,21.22,3.44
2017-08-27 17:00:00,1193.5,0.79,10.0,25.34,15.1,49.04,2.2
2016-10-07 09:00:00,2113.75,0.91,10.0,21.6,15.98,68.0,12.52
2016-08-09 07:00:00,561.75,0.82,10.0,22.15,17.95,75.06,1.76
2016-11-26 17:00:00,0.0,0.0,10.0,5.22,3.8,84.64,7.44
2017-06-05 16:00:00,3105.5,0.0,10.0,29.62,12.58,35.76,21.4
2017-06-08 13:00:00,4667.75,0.0,10.0,26.49,7.42,27.96,2.12
2016-09-26 12:00:00,4713.25,0.0,10.0,21.88,2.8,27.4,13.68
2017-07-29 15:00:00,4071.75,0.42,10.0,25.23,14.25,48.36,11.08
2016-11-19 17:00:00,0.0,0.3,10.0,1.2,-3.85,67.76,13.4
2017-07-13 07:00:00,218.25,0.55,10.0,24.58,23.34,86.7,7.37
2016-07-24 17:00:00,700.25,0.0,10.0,30.11,26.1,80.0,7.0
2017-05-04 10:00:00,384.0,1.0,6.28,7.81,7.25,94.76,20.8
2016-02-29 12:00:00,4667.25,0.0,10.0,11.53,1.25,48.56,19.4
2017-05-30 17:00:00,1757.0,0.45,10.0,24.62,4.82,20.03,13.04
2016-07-25 14:00:00,3053.75,0.44,10.0,28.02,22.8,72.0,7.0
2017-10-06 07:00:00,7.75,1.0,3.19,19.93,19.71,99.54,6.79
2017-03-16 14:00:00,4685.0,0.0,10.0,6.85,-4.83,42.44,11.08
2017-10-17 06:00:00,0.08,0.0,10.0,8.05,4.53,78.04,6.08
2016-09-02 08:00:00,1843.75,0.0,10.0,18.88,14.94,78.44,9.36
2016-10-26 17:00:00,5.71,1.0,9.7,15.23,14.82,96.58,7.76
2016-10-01 14:00:00,3612.75,0.98,10.0,19.6,14.79,77.17,3.96
2016-03-02 12:00:00,4553.75,0.0,10.0,0.28,-10.12,45.44,6.68
2017-07-28 08:00:00,869.5,1.0,10.0,22.33,21.19,88.72,12.24
2017-04-13 10:00:00,2587.25,0.83,10.0,20.96,9.61,54.53,11.16
2017-10-25 08:00:00,600.5,0.52,10.0,4.98,2.44,83.88,8.64
2016-10-07 13:00:00,2992.0,0.0,10.0,18.25,11.46,62.76,17.68
2016-08-03 06:00:00,307.25,0.0,4.0,21.65,21.7,93.0,5.0
2016-12-10 15:00:00,120.43,0.04,8.4,-2.19,-7.26,21.3,7.72
2016-03-07 06:00:00,25.73,0.92,10.0,7.56,4.98,83.72,7.24
2017-02-27 09:00:00,3558.0,0.0,10.0,8.7,1.94,63.12,10.44
2016-10-28 13:00:00,3766.75,0.0,10.0,19.29,14.08,70.48,16.4
2017-09-19 10:00:00,669.25,1.0,9.73,21.61,20.32,89.77,1.85
2017-06-30 07:00:00,351.0,0.41,10.0,24.54,22.85,87.64,8.68
2016-09-16 10:00:00,1265.5,0.72,9.77,23.9,20.78,75.92,10.0
2016-12-05 12:00:00,251.5,1.0,10.0,2.23,1.18,92.04,8.68
2017-08-21 17:00:00,472.0,0.46,10.0,27.68,23.93,75.84,8.68
2016-07-26 15:00:00,3411.0,0.0,10.0,27.71,20.0,61.0,5.0
2017-08-05 11:00:00,4263.25,0.42,10.0,24.48,13.84,49.36,4.76
2016-10-16 13:00:00,1172.25,1.0,10.0,21.31,18.93,79.61,9.62
2016-04-30 10:00:00,498.75,1.0,3.15,12.15,11.31,96.3,16.69
2017-02-27 08:00:00,2406.5,0.15,10.0,5.74,2.38,81.76,7.72
2016-07-09 11:00:00,4203.25,0.64,10.0,25.09,17.83,62.2,7.56
2017-07-30 15:00:00,3619.0,0.29,10.0,27.8,13.38,38.88,7.32
2017-05-02 16:00:00,2388.0,0.91,10.0,13.3,6.28,63.08,18.16
2017-07-25 14:00:00,4313.25,0.02,10.0,27.26,17.93,54.36,7.0
2016-04-04 09:00:00,1228.75,1.0,10.0,4.97,-0.02,70.96,15.84
2017-09-14 15:00:00,2864.25,0.02,10.0,26.46,16.62,53.88,3.64
2016-11-19 13:00:00,1342.75,1.0,10.0,3.56,-2.3,66.72,22.04
2016-08-11 17:00:00,1645.5,0.38,10.0,31.01,25.29,67.52,9.64
2016-08-12 16:00:00,1822.0,0.0,10.0,29.8,25.79,76.68,8.44
2016-07-04 17:00:00,825.0,1.0,10.0,24.12,21.22,81.08,2.08
2017-10-10 06:00:00,0.0,0.74,5.16,19.44,18.96,96.72,4.28
2016-09-18 11:00:00,4261.75,0.0,10.0,26.33,12.42,40.48,6.2
2017-05-08 12:00:00,1327.25,0.92,10.0,14.39,4.56,50.87,9.04
2016-09-13 16:00:00,1698.0,0.02,10.0,29.34,18.54,51.0,4.8
2017-04-30 11:00:00,908.5,0.89,9.68,18.16,16.9,89.68,11.09
2017-06-07 09:00:00,3573.25,0.0,10.0,21.06,9.12,44.44,17.2
2017-10-26 09:00:00,2659.75,0.0,10.0,9.78,5.42,76.24,10.12
2017-04-12 12:00:00,4670.0,0.0,10.0,16.94,4.8,44.2,2.76
2017-02-08 16:00:00,9.43,1.0,2.25,-2.33,-3.08,91.29,11.85
2016-10-01 07:00:00,122.53,1.0,3.15,15.47,14.96,96.56,4.48
2016-08-05 16:00:00,1402.0,0.42,10.0,27.49,22.99,74.12,7.28
2017-08-25 07:00:00,692.5,0.0,10.0,16.11,12.57,81.84,6.64
2016-09-02 14:00:00,3584.25,0.44,10.0,24.27,13.13,48.8,10.8
2016-06-17 14:00:00,4111.5,0.44,10.0,28.72,16.7,48.0,10.0
2017-05-24 12:00:00,1563.75,1.0,8.88,15.64,14.53,90.12,9.16
2016-05-24 15:00:00,3584.75,0.52,10.0,29.04,12.31,32.96,17.6
2016-06-07 06:00:00,234.58,0.0,10.0,16.53,11.31,69.24,11.24
2017-10-21 13:00:00,1774.25,0.14,10.0,24.26,15.73,58.88,12.32
2016-09-05 08:00:00,1402.5,0.53,10.0,24.36,20.99,83.48,7.72
2017-01-12 10:00:00,444.25,1.0,6.6,0.45,-0.04,95.72,12.8
2017-04-21 07:00:00,594.0,0.0,10.0,9.64,4.8,68.76,11.92
2016-12-02 11:00:00,651.5,1.0,10.0,4.18,1.88,85.01,10.0
2016-05-17 12:00:00,2486.5,0.9,10.0,14.56,7.78,60.62,6.73
2017-10-17 10:00:00,3787.0,0.0,10.0,17.61,5.85,45.76,17.32
2017-08-11 14:00:00,2883.0,0.66,10.0,27.42,18.65,56.96,9.24
2017-09-16 08:00:00,1698.5,0.0,10.0,23.69,19.24,76.12,6.4
2016-07-07 09:00:00,2215.5,0.89,9.0,24.12,22.12,87.08,6.74
2017-05-16 15:00:00,3942.5,0.0,9.04,29.59,14.75,38.16,22.88
2016-04-22 13:00:00,3827.0,0.98,9.88,15.89,10.63,76.72,14.0
2017-08-19 10:00:00,3453.75,0.01,10.0,26.76,18.32,61.32,1.28
2017-04-21 10:00:00,2721.75,0.71,10.0,11.71,5.08,63.8,8.84
2017-09-30 17:00:00,931.5,0.0,10.0,19.1,5.03,20.15,7.36
2016-10-12 13:00:00,402.0,1.0,5.6,19.08,18.2,92.76,10.12
2016-12-07 11:00:00,3837.0,0.15,10.0,0.5,-4.04,21.42,11.44
2016-05-24 07:00:00,994.0,0.0,10.0,21.27,10.9,48.68,7.16
2016-11-15 14:00:00,1656.0,0.0,10.0,14.92,7.53,58.64,9.68
2016-05-20 17:00:00,342.0,1.0,9.84,16.21,7.01,47.35,7.64
2016-05-20 16:00:00,685.0,1.0,10.0,17.94,6.51,43.44,14.2
2017-02-27 10:00:00,3677.5,0.0,10.0,10.84,1.8,52.96,11.4
2016-06-04 07:00:00,101.2,1.0,5.02,17.68,17.53,95.63,8.66
2016-11-17 10:00:00,2992.75,0.0,10.0,17.59,11.38,67.56,15.0
2016-06-26 09:00:00,2544.0,0.62,10.0,28.78,24.36,78.4,7.0
2017-02-17 13:00:00,4199.0,0.0,10.0,19.96,4.27,35.88,15.72
2016-07-16 14:00:00,4363.75,0.16,10.0,25.38,16.05,53.52,3.2
2017-02-01 13:00:00,1642.75,0.53,10.0,4.4,-1.3,66.4,12.28
2017-08-12 16:00:00,2907.75,0.28,10.0,24.72,13.57,47.36,8.96
2017-09-07 10:00:00,4053.5,0.46,10.0,19.45,9.93,52.92,11.56
2016-11-01 13:00:00,2552.25,0.0,10.0,25.73,15.02,49.16,15.88
2017-02-02 10:00:00,4178.0,0.28,10.0,-4.76,-12.82,52.96,12.48
2017-02-09 12:00:00,300.5,0.0,10.0,-8.15,-12.96,64.88,13.04
2017-03-06 15:00:00,201.5,1.0,4.63,14.65,14.06,92.97,23.69
2016-07-28 09:00:00,708.5,0.0,10.0,22.5,20.6,87.0,0.0
2016-11-30 12:00:00,1361.0,0.9,10.0,5.3,1.34,73.64,14.92
2016-06-02 16:00:00,2916.0,0.0,10.0,27.5,9.23,29.6,7.72
2016-02-04 12:00:00,4617.25,0.28,10.0,-1.92,-6.76,67.72,10.44
2016-05-10 10:00:00,1891.25,1.0,10.0,19.4,16.91,80.5,15.23
2016-11-07 11:00:00,4020.0,0.0,10.0,18.11,8.33,52.16,3.64
2016-04-20 11:00:00,2377.75,1.0,10.0,22.78,8.03,36.2,17.64
2016-11-01 11:00:00,3080.25,0.0,10.0,24.57,14.38,51.28,21.64
2017-06-17 11:00:00,1342.75,0.15,10.0,27.64,20.98,64.72,8.76
2017-06-14 13:00:00,3656.25,0.64,10.0,33.53,21.66,48.84,15.36
2017-03-21 06:00:00,1.88,0.0,5.68,3.17,2.22,87.76,7.44
2016-02-17 09:00:00,647.0,1.0,8.04,0.8,-2.53,77.8,8.56
2016-07-25 08:00:00,1760.75,0.0,10.0,24.03,21.7,85.0,0.0
2016-06-22 14:00:00,3135.25,0.44,10.0,27.4,22.53,73.36,14.52
2016-04-28 16:00:00,744.25,0.99,10.0,18.78,13.47,73.73,4.63
2016-02-03 07:00:00,303.38,0.56,10.0,1.86,-0.17,81.04,11.72
2016-07-03 09:00:00,653.0,1.0,9.04,16.32,15.61,93.0,9.08
2016-02-09 13:00:00,1254.0,0.93,3.25,-7.3,-10.62,74.11,21.48
2016-03-04 11:00:00,4337.25,0.42,10.0,1.85,-4.27,64.24,5.36
2017-07-20 12:00:00,3621.5,0.0,9.96,30.52,25.42,74.76,8.44
2016-12-08 10:00:00,770.0,0.04,8.04,-5.73,-9.34,21.7,20.04
2016-07-26 06:00:00,75.85,1.0,10.0,22.26,20.6,84.0,6.0
2016-06-10 15:00:00,3553.0,0.41,10.0,33.04,18.87,40.56,14.11
2017-08-08 17:00:00,1590.25,0.16,10.0,25.31,13.46,44.0,4.36
2017-09-09 09:00:00,3037.5,0.42,10.0,20.29,13.79,63.76,10.68
2016-04-24 09:00:00,3370.25,0.0,10.0,18.98,10.82,56.52,14.72
2016-09-17 12:00:00,3608.5,0.63,10.0,26.35,18.53,59.46,10.31
2016-02-18 09:00:00,2000.0,0.88,5.0,1.85,-0.72,82.96,14.68
2016-04-18 17:00:00,1296.5,0.14,7.44,25.97,5.69,25.56,7.76
2017-04-29 08:00:00,135.75,0.73,6.82,9.48,8.83,66.8,20.63
2016-03-26 08:00:00,1841.5,0.0,8.08,5.69,2.78,82.96,9.68
2017-02-14 12:00:00,4227.5,0.0,10.0,10.0,2.72,60.56,14.0
2017-08-11 12:00:00,3842.0,0.82,10.0,26.68,19.09,60.4,5.04
2017-01-09 06:00:00,0.0,0.0,10.0,-6.45,-8.94,74.0,11.56
2016-10-22 13:00:00,4244.25,0.14,10.0,16.11,4.96,45.68,10.88
2016-08-31 16:00:00,1604.5,0.16,10.0,25.43,19.14,21.74,14.48
2017-05-08 14:00:00,4101.25,0.15,10.0,17.4,6.6,49.8,8.72
2017-02-04 09:00:00,2600.5,0.0,10.0,-3.49,-8.4,69.4,12.4
2016-04-06 14:00:00,174.5,1.0,3.47,9.83,9.69,94.97,10.34
2016-04-02 08:00:00,1064.5,1.0,10.0,4.31,-0.5,68.96,23.6
2016-09-13 12:00:00,3872.75,0.0,10.0,27.84,19.07,58.56,7.08
2017-01-28 06:00:00,0.0,1.0,9.92,-1.97,-3.4,87.56,9.36
2016-12-28 16:00:00,7.75,1.0,10.0,4.27,1.05,75.36,7.4
2017-08-05 12:00:00,3401.0,0.54,10.0,24.73,13.84,49.04,5.16
2016-03-11 13:00:00,3689.25,0.0,10.0,13.29,6.26,60.92,7.0
2017-07-05 09:00:00,1041.0,0.0,9.96,26.11,21.89,79.76,6.12
2016-02-18 13:00:00,2474.0,0.63,8.0,6.79,2.22,69.92,21.72
2016-07-09 13:00:00,4368.75,0.43,10.0,26.06,17.97,57.64,8.08
2017-07-18 08:00:00,1853.5,0.0,10.0,24.24,18.6,66.44,0.2
2017-07-15 10:00:00,2331.5,1.0,10.0,21.73,16.28,69.28,0.0
2017-04-23 16:00:00,3060.0,0.0,10.0,21.85,-2.74,18.04,10.48
2016-11-22 15:00:00,219.43,0.15,10.0,7.54,-0.44,55.12,10.6
2016-08-24 17:00:00,669.5,0.02,10.0,28.6,23.77,74.44,7.0
2016-11-30 10:00:00,3630.75,0.0,10.0,5.56,1.56,73.88,11.44
2016-09-19 08:00:00,1836.25,0.0,10.0,20.51,17.01,77.16,0.12
2017-09-28 13:00:00,4471.25,0.0,10.0,22.08,10.54,48.64,5.0
2016-06-28 14:00:00,3269.0,0.83,10.0,24.91,15.3,54.72,9.08
2016-03-16 07:00:00,208.53,0.26,10.0,9.25,5.97,77.84,21.2
2017-02-07 11:00:00,678.0,1.0,10.0,16.16,13.78,82.68,18.32
2017-09-09 07:00:00,587.25,0.7,10.0,15.06,13.08,88.92,9.88
2017-03-07 14:00:00,4059.5,0.0,10.0,11.49,1.12,49.48,22.36
2017-09-23 07:00:00,422.25,0.28,7.96,23.16,20.55,87.2,0.0
2017-09-20 07:00:00,452.25,0.14,4.04,21.26,20.17,97.68,6.36
2016-11-04 08:00:00,956.75,0.0,10.0,9.98,6.85,78.68,6.68
2017-10-28 10:00:00,883.75,1.0,10.0,4.56,-0.06,72.04,11.84
2017-03-16 07:00:00,305.23,0.0,10.0,-5.07,-7.9,75.12,6.64
2016-04-24 12:00:00,4722.5,0.0,10.0,24.75,11.37,40.96,13.4
2016-06-11 07:00:00,914.0,0.0,10.0,26.16,21.44,72.72,10.36
2016-12-31 16:00:00,77.95,0.0,10.0,3.94,-1.04,21.3,10.84
2016-02-29 10:00:00,4304.25,0.0,10.0,7.35,1.68,65.24,14.04
2017-05-22 08:00:00,2430.0,0.0,10.0,16.37,8.96,58.96,7.08
2016-11-05 11:00:00,3503.75,0.0,10.0,15.81,8.44,59.84,6.96
2016-05-26 06:00:00,149.38,1.0,5.72,21.06,19.86,89.04,8.76
2017-01-24 14:00:00,472.0,1.0,10.0,4.75,1.85,78.88,5.36
2017-03-04 11:00:00,4724.25,0.0,10.0,7.53,-4.35,44.16,18.24
2016-06-08 17:00:00,1847.25,0.0,10.0,24.83,6.94,30.28,5.12
2017-07-22 13:00:00,3343.0,0.0,10.0,29.86,23.89,69.36,6.68
2017-08-03 07:00:00,720.0,0.8,9.84,22.15,20.61,87.44,0.24
2017-02-25 07:00:00,190.38,1.0,6.58,-3.99,-6.4,79.93,24.65
2017-06-04 14:00:00,3219.25,0.43,10.0,31.61,17.75,41.44,4.52
2016-05-20 14:00:00,852.0,1.0,10.0,19.49,5.5,37.12,14.28
2016-08-07 15:00:00,2892.25,0.05,10.0,26.81,16.08,49.22,7.22
2016-09-02 13:00:00,4206.75,0.53,10.0,24.08,13.32,50.8,9.08
2016-10-30 07:00:00,56.1,0.93,9.71,13.32,12.1,90.67,13.63
2016-04-14 16:00:00,2095.0,0.0,10.0,19.79,0.6,26.56,13.08
2017-04-07 13:00:00,4719.75,0.0,10.0,12.22,-1.73,36.6,15.04
2017-09-25 11:00:00,3905.0,0.02,10.0,31.07,16.3,40.28,2.68
2017-02-28 15:00:00,187.25,0.08,8.15,17.0,15.57,24.56,16.84
2017-01-08 15:00:00,715.0,0.0,10.0,-8.55,-14.52,61.68,8.72
2017-01-22 09:00:00,1853.25,0.98,3.61,5.77,5.33,97.59,8.38
2016-09-24 14:00:00,3497.0,0.29,10.0,30.73,19.91,50.08,5.36
2017-01-06 14:00:00,286.5,0.59,8.52,-12.81,-16.86,67.52,7.89
2016-06-02 11:00:00,3094.5,0.0,10.0,26.25,10.35,34.72,7.0
2016-12-13 13:00:00,188.4,0.04,9.96,-4.81,-8.96,21.81,13.4
2016-07-15 09:00:00,3147.25,0.0,10.0,24.49,18.61,68.12,9.0
2016-04-04 10:00:00,2477.75,0.99,10.0,6.22,-0.18,65.0,15.08
2016-08-07 07:00:00,695.75,0.19,10.0,19.41,15.6,76.0,8.0
2016-12-07 07:00:00,104.1,0.14,9.04,-2.25,-5.26,21.85,6.28
2016-02-07 12:00:00,4285.25,0.0,10.0,8.82,1.47,60.16,18.88
2017-02-09 17:00:00,0.38,0.0,10.0,-10.41,-14.27,68.72,5.64
2016-06-06 06:00:00,266.0,0.0,10.0,19.4,15.07,72.56,8.12
2017-05-07 07:00:00,1140.0,0.0,10.0,8.59,-0.29,53.2,6.32
2017-04-19 17:00:00,0.0,0.14,10.0,27.51,15.86,20.63,7.96
2017-04-23 07:00:00,954.25,0.0,10.0,10.5,0.79,50.8,7.4
2017-09-15 15:00:00,3326.75,0.43,10.0,31.18,15.94,38.24,6.4
2016-05-30 15:00:00,3031.25,0.02,10.0,30.33,10.07,20.8,0.33
2016-05-10 16:00:00,1644.25,0.64,10.0,21.38,16.7,72.08,7.6
2017-05-31 06:00:00,249.25,0.0,10.0,16.98,11.45,71.04,5.68
2016-03-20 12:00:00,2626.0,0.91,10.0,6.9,-2.13,51.44,11.8
2017-02-05 07:00:00,349.83,0.0,10.0,-2.09,-4.63,79.04,9.6
2017-02-01 16:00:00,256.7,0.53,10.0,3.62,-2.77,62.37,10.96
2016-05-01 15:00:00,2202.0,0.9,10.0,18.3,15.08,84.7,5.42
2016-10-25 06:00:00,0.0,0.0,9.04,5.25,3.98,88.88,7.08
2017-07-28 15:00:00,3896.5,0.03,10.0,27.2,17.0,50.24,14.8
2017-01-13 14:00:00,1248.5,0.0,10.0,-0.72,-4.29,76.68,14.12
2016-11-15 17:00:00,0.0,0.0,10.0,9.55,6.43,73.56,5.08
2016-07-30 11:00:00,2525.25,0.88,9.0,23.69,20.0,83.0,6.5
2017-07-15 11:00:00,3685.25,0.99,10.0,22.54,16.82,68.8,0.96
2016-03-18 06:00:00,1.69,0.0,10.0,1.26,-0.95,77.32,7.04
2016-04-26 14:00:00,935.25,0.28,10.0,22.41,12.04,51.84,12.08
2017-03-15 15:00:00,3938.5,0.42,10.0,-1.1,-7.99,57.92,11.76
2017-01-10 17:00:00,0.0,1.0,10.0,5.83,4.2,86.84,35.84
2016-07-20 15:00:00,3738.75,0.19,10.0,29.44,23.3,68.0,6.0
2016-08-06 17:00:00,1861.0,0.0,10.0,26.33,16.99,53.68,8.08
2017-04-05 11:00:00,1255.0,1.0,10.0,10.98,9.06,85.04,11.16
2016-05-25 14:00:00,3113.5,0.63,10.0,25.8,14.36,42.16,21.12
2016-10-17 15:00:00,2736.75,0.0,10.0,29.04,18.0,49.28,21.0
2017-08-16 07:00:00,438.5,0.0,8.88,23.37,22.0,91.08,5.32
2016-04-21 15:00:00,2263.75,0.65,10.0,20.71,12.76,56.28,6.16
2017-01-05 10:00:00,111.0,0.87,8.46,-11.09,-14.26,75.71,7.83
2017-07-07 12:00:00,2063.0,0.91,10.0,30.91,23.82,62.68,13.48
2017-10-13 07:00:00,313.95,0.99,5.48,12.9,12.48,97.36,7.36
2016-07-16 12:00:00,3907.75,0.65,10.0,24.51,16.0,56.8,4.08
2016-06-15 14:00:00,4016.75,0.4,10.0,32.75,23.97,59.92,12.44
2017-02-11 11:00:00,3267.75,0.0,10.0,13.86,9.46,77.56,4.2
2016-03-20 09:00:00,3076.75,0.0,10.0,5.11,-3.16,54.88,11.44
2017-06-12 12:00:00,3709.0,0.43,10.0,32.29,19.84,47.12,13.32
2017-05-19 06:00:00,66.28,1.0,8.0,10.58,8.77,88.26,14.85
2016-09-13 09:00:00,2598.25,0.0,10.0,24.34,17.49,61.36,5.72
2016-10-26 14:00:00,74.25,1.0,7.69,15.38,13.1,86.77,6.96
2016-06-06 09:00:00,3208.5,0.42,10.0,24.59,16.44,59.84,13.44
2017-01-08 16:00:00,119.64,0.0,10.0,-8.68,-14.1,63.8,9.08
2016-03-04 10:00:00,4293.5,0.0,10.0,0.94,-3.97,69.68,6.44
2016-08-16 12:00:00,3075.0,1.0,10.0,26.01,22.78,86.28,6.04
2017-05-21 15:00:00,1507.25,1.0,10.0,15.92,10.62,66.92,14.44
2017-04-28 06:00:00,41.45,0.92,9.0,9.48,8.35,89.96,6.76
2017-05-11 13:00:00,0.0,1.0,10.0,15.91,12.93,79.85,12.5
2017-05-02 09:00:00,3705.5,0.42,10.0,11.75,6.24,70.8,19.84
2016-10-27 12:00:00,432.25,1.0,10.0,10.5,8.15,84.49,10.36
2016-07-31 06:00:00,164.93,0.0,4.0,18.87,18.3,93.0,5.0
2017-07-10 11:00:00,2521.0,0.98,10.0,25.02,20.1,74.84,12.6
2017-07-06 09:00:00,1092.0,0.0,10.0,27.79,21.3,66.28,9.6
2016-11-25 06:00:00,0.0,1.0,7.04,3.48,2.18,89.0,3.0
2017-05-24 08:00:00,301.0,1.0,3.32,13.81,13.74,96.72,8.4
2016-09-05 12:00:00,4104.25,0.72,10.0,30.85,23.43,62.44,8.2
2017-06-06 11:00:00,4716.75,0.0,10.0,23.82,8.01,35.56,13.96
2017-04-24 07:00:00,958.5,0.0,10.0,14.81,1.22,39.68,8.76
2017-09-20 10:00:00,3555.25,0.0,10.0,30.06,23.21,68.53,11.72
2017-09-03 16:00:00,2469.5,0.14,10.0,27.26,13.86,41.56,7.68
2016-12-12 07:00:00,30.33,0.04,10.0,-2.86,-5.29,21.97,14.8
2017-06-10 13:00:00,4661.75,0.0,10.0,30.04,10.96,29.6,20.36
2016-06-25 16:00:00,2509.75,0.41,10.0,31.95,22.79,56.23,8.0
2016-05-27 12:00:00,3097.5,0.65,10.0,26.27,18.74,58.4,20.04
2016-09-01 16:00:00,2591.25,0.17,10.0,23.29,14.77,55.96,14.92
2017-06-21 17:00:00,605.0,0.0,10.0,29.39,19.69,59.09,6.44
2017-07-29 10:00:00,4218.25,0.14,10.0,21.98,14.58,60.2,11.28
2017-01-20 16:00:00,30.62,1.0,10.0,10.05,9.46,92.72,6.68
2016-05-16 13:00:00,3303.75,0.14,10.0,17.7,4.2,38.88,10.24
2016-06-18 06:00:00,339.75,0.0,10.0,19.25,12.65,61.72,8.76
2016-08-13 12:00:00,1731.25,1.0,9.96,24.98,22.7,81.88,12.2
2016-11-02 11:00:00,2064.5,0.41,10.0,24.08,16.31,59.28,9.4
2016-11-09 14:00:00,2421.0,0.01,10.0,13.02,6.02,60.52,6.72
2016-08-21 07:00:00,720.0,0.0,10.0,17.49,16.38,90.96,10.24
2016-06-07 09:00:00,3372.5,0.62,10.0,20.24,9.16,48.24,14.24
2016-07-19 07:00:00,712.0,1.0,0.36,23.01,22.88,99.43,2.57
2017-01-18 16:00:00,114.58,1.0,10.0,4.45,2.56,86.8,9.24
2017-09-10 06:00:00,30.45,0.0,10.0,10.11,7.63,84.2,5.72
2017-05-27 15:00:00,3920.5,0.15,10.0,23.45,18.18,69.72,1.2
2017-07-03 15:00:00,1168.0,0.03,10.0,31.29,18.4,45.08,7.32
2016-05-19 08:00:00,2274.5,0.0,10.0,16.88,5.42,46.72,4.76
2016-07-29 16:00:00,2394.25,0.0,10.0,26.7,20.0,63.0,6.0
2016-05-02 12:00:00,3131.75,0.97,10.0,13.37,9.18,73.85,8.41
2017-06-11 14:00:00,4378.5,0.0,10.0,32.13,15.62,35.52,15.2
2017-09-28 17:00:00,904.0,0.0,10.0,20.56,9.47,45.36,4.44
2017-08-25 15:00:00,3587.75,0.0,8.4,24.06,10.76,42.56,7.36
2016-04-04 12:00:00,3729.0,0.99,10.0,7.31,-0.76,58.56,15.72
2017-08-12 11:00:00,3605.5,0.44,10.0,24.19,12.85,48.12,8.32
2017-04-01 07:00:00,359.5,0.0,8.88,3.65,2.22,86.96,6.0
2017-09-27 15:00:00,2485.5,0.0,10.0,22.91,11.79,50.36,11.08
2017-08-04 10:00:00,2585.25,0.99,10.0,16.67,11.1,69.72,14.57
2016-10-30 11:00:00,2721.0,0.91,10.0,16.76,11.1,69.04,14.08
2017-10-14 17:00:00,152.73,0.14,10.0,26.43,19.28,65.85,9.4
2017-03-25 08:00:00,346.5,0.59,10.0,17.14,14.28,80.68,14.72
2017-03-17 09:00:00,238.5,1.0,6.73,4.8,4.15,92.58,10.38
2017-03-13 08:00:00,13.94,1.0,1.31,-1.73,-2.18,92.04,12.92
2017-10-21 08:00:00,816.5,0.0,10.0,16.84,10.87,67.24,10.64
